,word,S_Prob,NS_Prob,Ratio,Info_Gain,label
2649,understanding,0.0,8.3e-05,0.0,0.0,ham
2656,digits,0.0,8.3e-05,0.0,0.0,ham
2573,chelsea,0.0,8.3e-05,0.0,0.0,ham
2540,anxiety,0.0,8.3e-05,0.0,0.0,ham
2623,choice,0.0,0.000661,0.0,0.0,ham
2589,contained,0.0,8.3e-05,0.0,0.0,ham
2657,platform,0.0,0.000248,0.0,0.0,ham
2574,heals,0.0,8.3e-05,0.0,0.0,ham
2539,caspertek,0.0,8.3e-05,0.0,0.0,ham
2538,anybody,0.0,8.3e-05,0.0,0.0,ham
2547,mcgillis,0.0,8.3e-05,0.0,0.0,ham
2627,movies,0.0,0.000248,0.0,0.0,ham
2517,commercials,0.0,8.3e-05,0.0,0.0,ham
2633,creed,0.0,8.3e-05,0.0,0.0,ham
2562,giant,0.0,0.000248,0.0,0.0,ham
2559,niccagematch,0.0,8.3e-05,0.0,0.0,ham
2565,diva,0.0,0.000165,0.0,0.0,ham
2638,posthumously,0.0,8.3e-05,0.0,0.0,ham
2568,webinista,0.0,0.000331,0.0,0.0,ham
2637,clevejones,0.0,8.3e-05,0.0,0.0,ham
2642,cleaning,0.0,8.3e-05,0.0,0.0,ham
2569,finished,0.0,0.000331,0.0,0.0,ham
2634,implemented,0.0,8.3e-05,0.0,0.0,ham
2632,pocket,0.0,8.3e-05,0.0,0.0,ham
2550,dialmformovies,0.0,8.3e-05,0.0,0.0,ham
2630,corruption,0.0,0.000248,0.0,0.0,ham
2644,enjoyable,0.0,8.3e-05,0.0,0.0,ham
2645,emanu,0.0,8.3e-05,0.0,0.0,ham
2558,assigning,0.0,8.3e-05,0.0,0.0,ham
2570,himand,0.0,8.3e-05,0.0,0.0,ham
2557,rebeccaodes,0.0,0.000165,0.0,0.0,ham
2556,muppet,0.0,8.3e-05,0.0,0.0,ham
2629,brave,0.0,0.000331,0.0,0.0,ham
2646,lifehacker,0.0,8.3e-05,0.0,0.0,ham
2537,founding,0.0,8.3e-05,0.0,0.0,ham
2620,otherwise,0.0,8.3e-05,0.0,0.0,ham
2536,gregelin,0.0,8.3e-05,0.0,0.0,ham
2676,expecting,0.0,8.3e-05,0.0,0.0,ham
2613,caused,0.0,8.3e-05,0.0,0.0,ham
2581,losertakesall,0.0,8.3e-05,0.0,0.0,ham
2673,badbanana,0.0,8.3e-05,0.0,0.0,ham
2674,sarahjeong,0.0,8.3e-05,0.0,0.0,ham
2639,responding,0.0,8.3e-05,0.0,0.0,ham
2526,sang,0.0,0.000165,0.0,0.0,ham
2675,murphys,0.0,8.3e-05,0.0,0.0,ham
2524,stars,0.0,0.000165,0.0,0.0,ham
2523,morningjewshoww,0.0,8.3e-05,0.0,0.0,ham
2677,themoth,0.0,8.3e-05,0.0,0.0,ham
2619,levin,0.0,8.3e-05,0.0,0.0,ham
2522,economics,0.0,8.3e-05,0.0,0.0,ham
2678,selfie,0.0,0.000165,0.0,0.0,ham
2521,accepts,0.0,8.3e-05,0.0,0.0,ham
2610,juror,0.0,0.000248,0.0,0.0,ham
2609,bingo,0.0,8.3e-05,0.0,0.0,ham
2680,costco,0.0,8.3e-05,0.0,0.0,ham
2519,begining,0.0,8.3e-05,0.0,0.0,ham
2681,ibelieved,0.0,8.3e-05,0.0,0.0,ham
2518,supposed,0.0,0.000165,0.0,0.0,ham
2580,internal,0.0,0.000248,0.0,0.0,ham
2527,notable,0.0,8.3e-05,0.0,0.0,ham
2578,six,0.0,8.3e-05,0.0,0.0,ham
2614,shandehs,0.0,8.3e-05,0.0,0.0,ham
2660,cultured,0.0,8.3e-05,0.0,0.0,ham
2618,spontaneously,0.0,8.3e-05,0.0,0.0,ham
2535,suis,0.0,8.3e-05,0.0,0.0,ham
2616,allowing,0.0,8.3e-05,0.0,0.0,ham
2661,lifestylebusiness,0.0,8.3e-05,0.0,0.0,ham
2534,chicks,0.0,8.3e-05,0.0,0.0,ham
2615,agile,0.0,8.3e-05,0.0,0.0,ham
2662,profoundly,0.0,8.3e-05,0.0,0.0,ham
2575,confirmed,0.0,8.3e-05,0.0,0.0,ham
2533,corporate,0.0,0.000331,0.0,0.0,ham
2532,upcoming,0.0,8.3e-05,0.0,0.0,ham
2665,poniewozik,0.0,8.3e-05,0.0,0.0,ham
2669,inevitable,0.0,0.000165,0.0,0.0,ham
2531,ihatejoelkim,0.0,8.3e-05,0.0,0.0,ham
2670,chapelhillshooting,0.0,8.3e-05,0.0,0.0,ham
2671,conflicted,0.0,8.3e-05,0.0,0.0,ham
2529,movements,0.0,0.000165,0.0,0.0,ham
2577,anticipated,0.0,8.3e-05,0.0,0.0,ham
2528,benjammingh,0.0,0.000165,0.0,0.0,ham
2601,predicting,0.0,8.3e-05,0.0,0.0,ham
2311,becoming,0.0,8.3e-05,0.0,0.0,ham
2485,bottle,0.0,8.3e-05,0.0,0.0,ham
2131,changeist,0.0,0.001074,0.0,0.0,ham
2119,welcome,0.0,0.000165,0.0,0.0,ham
2121,spreadsheet,0.0,8.3e-05,0.0,0.0,ham
2122,impossibility,0.0,8.3e-05,0.0,0.0,ham
2125,prepared,0.0,0.000165,0.0,0.0,ham
2126,diffuse,0.0,8.3e-05,0.0,0.0,ham
2127,emailcc,0.0,8.3e-05,0.0,0.0,ham
2129,therobinmorgan,0.0,8.3e-05,0.0,0.0,ham
2130,advertises,0.0,8.3e-05,0.0,0.0,ham
2132,qualities,0.0,8.3e-05,0.0,0.0,ham
2482,spending,0.0,8.3e-05,0.0,0.0,ham
2134,marytrigiani,0.0,8.3e-05,0.0,0.0,ham
2135,deserve,0.0,0.000661,0.0,0.0,ham
2138,jeopardy,0.0,8.3e-05,0.0,0.0,ham
2139,worked,0.0,0.0007440000000000001,0.0,0.0,ham
2142,bikrams,0.0,8.3e-05,0.0,0.0,ham
2144,contacts,0.0,0.000165,0.0,0.0,ham
2145,brilliantly,0.0,8.3e-05,0.0,0.0,ham
2146,authoritah,0.0,8.3e-05,0.0,0.0,ham
2117,somewhere,0.0,0.000165,0.0,0.0,ham
2116,counting,0.0,8.3e-05,0.0,0.0,ham
2114,irrelevant,0.0,8.3e-05,0.0,0.0,ham
2107,rhymed,0.0,8.3e-05,0.0,0.0,ham
2071,flames,0.0,8.3e-05,0.0,0.0,ham
2072,austinkleon,0.0,8.3e-05,0.0,0.0,ham
2074,nailed,0.0,8.3e-05,0.0,0.0,ham
2076,yup,0.0,0.000331,0.0,0.0,ham
2078,hilary,0.0,0.000165,0.0,0.0,ham
2080,bonanza,0.0,8.3e-05,0.0,0.0,ham
2081,studiously,0.0,8.3e-05,0.0,0.0,ham
2082,condos,0.0,8.3e-05,0.0,0.0,ham
2086,negging,0.0,8.3e-05,0.0,0.0,ham
2088,filling,0.0,8.3e-05,0.0,0.0,ham
2091,mailbox,0.0,0.000165,0.0,0.0,ham
2093,minute,0.0,0.000165,0.0,0.0,ham
2094,quacking,0.0,8.3e-05,0.0,0.0,ham
2096,razor,0.0,8.3e-05,0.0,0.0,ham
2101,meandering,0.0,8.3e-05,0.0,0.0,ham
2103,without,0.0,0.000579,0.0,0.0,ham
2106,fighters,0.0,8.3e-05,0.0,0.0,ham
2147,kdd,0.0,8.3e-05,0.0,0.0,ham
2148,geniuses,0.0,8.3e-05,0.0,0.0,ham
2149,dozen,0.0,8.3e-05,0.0,0.0,ham
2178,joked,0.0,8.3e-05,0.0,0.0,ham
2180,carson,0.0,8.3e-05,0.0,0.0,ham
2181,notion,0.0,0.000165,0.0,0.0,ham
2182,sarasoueidan,0.0,8.3e-05,0.0,0.0,ham
2183,judy,0.0,8.3e-05,0.0,0.0,ham
2184,fear,0.0,8.3e-05,0.0,0.0,ham
2185,meshugenah,0.0,0.000165,0.0,0.0,ham
2186,mystery,0.0,8.3e-05,0.0,0.0,ham
2187,jamiedenbo,0.0,8.3e-05,0.0,0.0,ham
2189,neighbour,0.0,0.000331,0.0,0.0,ham
2190,emotional,0.0,0.0007440000000000001,0.0,0.0,ham
2192,replacement,0.0,0.000165,0.0,0.0,ham
2194,slightly,0.0,8.3e-05,0.0,0.0,ham
2197,whether,0.0,0.000165,0.0,0.0,ham
2198,phrase,0.0,0.000165,0.0,0.0,ham
2199,grooving,0.0,8.3e-05,0.0,0.0,ham
2200,suitcase,0.0,8.3e-05,0.0,0.0,ham
2201,announces,0.0,8.3e-05,0.0,0.0,ham
2179,salon,0.0,8.3e-05,0.0,0.0,ham
2177,benschwartzy,0.0,0.000331,0.0,0.0,ham
2153,terrifying,0.0,8.3e-05,0.0,0.0,ham
2175,sukhjit,0.0,8.3e-05,0.0,0.0,ham
2154,wallace,0.0,8.3e-05,0.0,0.0,ham
2155,food,0.0,0.000331,0.0,0.0,ham
2156,katie,0.0,0.000165,0.0,0.0,ham
2157,vulnerability,0.0,0.000248,0.0,0.0,ham
2158,frnpp,0.0,8.3e-05,0.0,0.0,ham
2159,phpress,0.0,0.000248,0.0,0.0,ham
2160,agreed,0.0,0.000165,0.0,0.0,ham
2161,knows,0.0,0.000331,0.0,0.0,ham
2162,libroantiguo,0.0,8.3e-05,0.0,0.0,ham
2163,buzzfeed,0.0,8.3e-05,0.0,0.0,ham
2166,hands,0.0,0.000165,0.0,0.0,ham
2167,opportunists,0.0,8.3e-05,0.0,0.0,ham
2168,impulses,0.0,8.3e-05,0.0,0.0,ham
2170,topic,0.0,8.3e-05,0.0,0.0,ham
2171,lakoff,0.0,8.3e-05,0.0,0.0,ham
2172,leap,0.0,0.000165,0.0,0.0,ham
2174,sharing,0.0,0.000496,0.0,0.0,ham
2070,grievance,0.0,0.000165,0.0,0.0,ham
2069,difranco,0.0,0.000165,0.0,0.0,ham
2068,workplace,0.0,8.3e-05,0.0,0.0,ham
1956,france,0.0,8.3e-05,0.0,0.0,ham
1960,frightened,0.0,8.3e-05,0.0,0.0,ham
1963,carrieffisher,0.0,8.3e-05,0.0,0.0,ham
1970,fame,0.0,0.000165,0.0,0.0,ham
1971,astonishing,0.0,8.3e-05,0.0,0.0,ham
1972,gezunt,0.0,8.3e-05,0.0,0.0,ham
1973,larger,0.0,0.000331,0.0,0.0,ham
1977,elisac,0.0,0.002975,0.0,0.0,ham
1979,brought,0.0,8.3e-05,0.0,0.0,ham
1980,lezwatchoscars,0.0,8.3e-05,0.0,0.0,ham
1981,promises,0.0,8.3e-05,0.0,0.0,ham
1982,hoserlibrarian,0.0,8.3e-05,0.0,0.0,ham
1983,dntoinyvr,0.0,8.3e-05,0.0,0.0,ham
1984,snk,0.0,8.3e-05,0.0,0.0,ham
1985,wtf,0.0,0.000248,0.0,0.0,ham
1989,driving,0.0,8.3e-05,0.0,0.0,ham
1991,eireanndolan,0.0,8.3e-05,0.0,0.0,ham
1993,barney,0.0,8.3e-05,0.0,0.0,ham
1958,peeps,0.0,8.3e-05,0.0,0.0,ham
1955,newsuperpower,0.0,8.3e-05,0.0,0.0,ham
1997,bark,0.0,8.3e-05,0.0,0.0,ham
1954,inspiring,0.0,8.3e-05,0.0,0.0,ham
1921,freaking,0.0,8.3e-05,0.0,0.0,ham
1925,choices,0.0,0.000248,0.0,0.0,ham
1928,penguin,0.0,8.3e-05,0.0,0.0,ham
1931,slurping,0.0,8.3e-05,0.0,0.0,ham
1932,girlfriend,0.0,0.000165,0.0,0.0,ham
1933,grandparents,0.0,8.3e-05,0.0,0.0,ham
1936,alicetiara,0.0,8.3e-05,0.0,0.0,ham
1937,hacked,0.0,8.3e-05,0.0,0.0,ham
1940,agatha,0.0,8.3e-05,0.0,0.0,ham
1944,kane,0.0,0.000413,0.0,0.0,ham
1946,hunk,0.0,0.000165,0.0,0.0,ham
1948,toxic,0.0,8.3e-05,0.0,0.0,ham
1949,betarand,0.0,8.3e-05,0.0,0.0,ham
1950,broader,0.0,0.000165,0.0,0.0,ham
1951,domestic,0.0,8.3e-05,0.0,0.0,ham
1952,fiction,0.0,0.000165,0.0,0.0,ham
1953,babe,0.0,0.000248,0.0,0.0,ham
1996,travelling,0.0,8.3e-05,0.0,0.0,ham
1999,calsunday,0.0,8.3e-05,0.0,0.0,ham
2067,twainforjoan,0.0,8.3e-05,0.0,0.0,ham
2034,calculated,0.0,8.3e-05,0.0,0.0,ham
2036,pgfjccyrta,0.0,8.3e-05,0.0,0.0,ham
2037,twobodyproblem,0.0,8.3e-05,0.0,0.0,ham
2039,madison,0.0,8.3e-05,0.0,0.0,ham
2040,purcells,0.0,8.3e-05,0.0,0.0,ham
2042,elonjames,0.0,0.000661,0.0,0.0,ham
2043,concept,0.0,8.3e-05,0.0,0.0,ham
2046,karaswisher,0.0,0.000165,0.0,0.0,ham
2048,searching,0.0,8.3e-05,0.0,0.0,ham
2049,remains,0.0,8.3e-05,0.0,0.0,ham
2050,yayayayayayayayayayayayayayayayayayayayayayayayayayayayayyayayayayayayayayayyayayayayayayayayayayayyayayayayay,0.0,8.3e-05,0.0,0.0,ham
2051,precise,0.0,8.3e-05,0.0,0.0,ham
2054,airport,0.0,0.000165,0.0,0.0,ham
2055,beef,0.0,0.000165,0.0,0.0,ham
2056,desertfan,0.0,8.3e-05,0.0,0.0,ham
2059,aisles,0.0,8.3e-05,0.0,0.0,ham
2061,mylifeasaghost,0.0,0.000165,0.0,0.0,ham
2062,toe,0.0,8.3e-05,0.0,0.0,ham
2035,abbey,0.0,8.3e-05,0.0,0.0,ham
2033,vintners,0.0,8.3e-05,0.0,0.0,ham
2001,corrupt,0.0,0.000331,0.0,0.0,ham
2031,musical,0.0,8.3e-05,0.0,0.0,ham
2002,faster,0.0,8.3e-05,0.0,0.0,ham
2003,paulina,0.0,8.3e-05,0.0,0.0,ham
2004,maximusupinnyc,0.0,8.3e-05,0.0,0.0,ham
2005,ghxnfg,0.0,8.3e-05,0.0,0.0,ham
2006,agriculture,0.0,8.3e-05,0.0,0.0,ham
2007,todo,0.0,8.3e-05,0.0,0.0,ham
2008,suddenly,0.0,8.3e-05,0.0,0.0,ham
2009,unicode,0.0,8.3e-05,0.0,0.0,ham
2010,separate,0.0,0.000413,0.0,0.0,ham
2011,burt,0.0,8.3e-05,0.0,0.0,ham
2013,pump,0.0,8.3e-05,0.0,0.0,ham
1,amoskane,0.0,0.000165,0.0,0.0,ham
2017,sufficient,0.0,8.3e-05,0.0,0.0,ham
2019,fascism,0.0,8.3e-05,0.0,0.0,ham
2021,races,0.0,8.3e-05,0.0,0.0,ham
2022,bombshells,0.0,8.3e-05,0.0,0.0,ham
2023,salkind,0.0,8.3e-05,0.0,0.0,ham
2203,llamawatch,0.0,8.3e-05,0.0,0.0,ham
2204,critiqued,0.0,0.000165,0.0,0.0,ham
2206,spreads,0.0,0.000165,0.0,0.0,ham
2376,hoosiers,0.0,8.3e-05,0.0,0.0,ham
2382,spectacular,0.0,8.3e-05,0.0,0.0,ham
2383,civic,0.0,8.3e-05,0.0,0.0,ham
2386,aside,0.0,8.3e-05,0.0,0.0,ham
2387,insult,0.0,8.3e-05,0.0,0.0,ham
2390,premises,0.0,8.3e-05,0.0,0.0,ham
2391,honesty,0.0,8.3e-05,0.0,0.0,ham
2393,epidemic,0.0,8.3e-05,0.0,0.0,ham
2394,garters,0.0,8.3e-05,0.0,0.0,ham
2395,execs,0.0,8.3e-05,0.0,0.0,ham
2398,risk,0.0,0.000165,0.0,0.0,ham
2400,enables,0.0,8.3e-05,0.0,0.0,ham
2402,millenials,0.0,8.3e-05,0.0,0.0,ham
2403,magically,0.0,8.3e-05,0.0,0.0,ham
2406,tiffanyshlain,0.0,0.000331,0.0,0.0,ham
2407,occasion,0.0,0.000165,0.0,0.0,ham
2411,gop,0.0,0.000661,0.0,0.0,ham
2412,vineyards,0.0,8.3e-05,0.0,0.0,ham
2377,officers,0.0,8.3e-05,0.0,0.0,ham
2375,entertainment,0.0,8.3e-05,0.0,0.0,ham
2414,danielhandler,0.0,8.3e-05,0.0,0.0,ham
2373,sethrudetsky,0.0,8.3e-05,0.0,0.0,ham
2346,pkedrosky,0.0,8.3e-05,0.0,0.0,ham
2348,mature,0.0,8.3e-05,0.0,0.0,ham
2351,envisioned,0.0,8.3e-05,0.0,0.0,ham
2352,realized,0.0,8.3e-05,0.0,0.0,ham
2354,bradley,0.0,8.3e-05,0.0,0.0,ham
2355,slept,0.0,8.3e-05,0.0,0.0,ham
2356,sarahbeee,0.0,8.3e-05,0.0,0.0,ham
2359,maria,0.0,8.3e-05,0.0,0.0,ham
2361,systemic,0.0,0.000165,0.0,0.0,ham
2362,profiles,0.0,8.3e-05,0.0,0.0,ham
2363,sandymaxey,0.0,0.000165,0.0,0.0,ham
2365,veteran,0.0,8.3e-05,0.0,0.0,ham
2366,timeline,0.0,8.3e-05,0.0,0.0,ham
2367,weak,0.0,0.000165,0.0,0.0,ham
2369,chopped,0.0,8.3e-05,0.0,0.0,ham
2371,rhyme,0.0,8.3e-05,0.0,0.0,ham
2372,campaign,0.0,0.000331,0.0,0.0,ham
2413,guff,0.0,8.3e-05,0.0,0.0,ham
2417,limit,0.0,0.000248,0.0,0.0,ham
2341,superior,0.0,8.3e-05,0.0,0.0,ham
2455,braun,0.0,8.3e-05,0.0,0.0,ham
2457,freebsdgirl,0.0,8.3e-05,0.0,0.0,ham
2458,lifestyle,0.0,0.000248,0.0,0.0,ham
2459,pointing,0.0,8.3e-05,0.0,0.0,ham
2461,witty,0.0,8.3e-05,0.0,0.0,ham
2462,lets,0.0,0.000165,0.0,0.0,ham
2464,onbroadway,0.0,8.3e-05,0.0,0.0,ham
2465,kathlanpher,0.0,8.3e-05,0.0,0.0,ham
2467,universal,0.0,8.3e-05,0.0,0.0,ham
2468,gale,0.0,8.3e-05,0.0,0.0,ham
2469,sfamqkwgbw,0.0,8.3e-05,0.0,0.0,ham
2471,itunes,0.0,8.3e-05,0.0,0.0,ham
2473,reticense,0.0,8.3e-05,0.0,0.0,ham
2474,directed,0.0,8.3e-05,0.0,0.0,ham
2475,institutions,0.0,8.3e-05,0.0,0.0,ham
2476,coughed,0.0,8.3e-05,0.0,0.0,ham
2477,uniqueness,0.0,8.3e-05,0.0,0.0,ham
2479,hack,0.0,0.000248,0.0,0.0,ham
2456,behave,0.0,8.3e-05,0.0,0.0,ham
2453,mistakes,0.0,8.3e-05,0.0,0.0,ham
2418,rubber,0.0,8.3e-05,0.0,0.0,ham
2452,flirtation,0.0,8.3e-05,0.0,0.0,ham
2419,amedment,0.0,8.3e-05,0.0,0.0,ham
2421,suggestions,0.0,8.3e-05,0.0,0.0,ham
2423,horse,0.0,0.000165,0.0,0.0,ham
2425,risks,0.0,8.3e-05,0.0,0.0,ham
2427,sadydoyle,0.0,0.000331,0.0,0.0,ham
2428,intellectual,0.0,8.3e-05,0.0,0.0,ham
2429,oversea,0.0,8.3e-05,0.0,0.0,ham
2430,dankalb,0.0,0.000165,0.0,0.0,ham
2431,publisher,0.0,8.3e-05,0.0,0.0,ham
2432,journos,0.0,0.000165,0.0,0.0,ham
2433,however,0.0,8.3e-05,0.0,0.0,ham
2437,clearly,0.0,0.000165,0.0,0.0,ham
2440,subversive,0.0,8.3e-05,0.0,0.0,ham
2443,lessig,0.0,8.3e-05,0.0,0.0,ham
2446,conquer,0.0,8.3e-05,0.0,0.0,ham
2448,striving,0.0,8.3e-05,0.0,0.0,ham
2451,ppact,0.0,0.000248,0.0,0.0,ham
2344,laid,0.0,8.3e-05,0.0,0.0,ham
2340,accurate,0.0,0.000165,0.0,0.0,ham
2213,object,0.0,0.000248,0.0,0.0,ham
2245,camille,0.0,8.3e-05,0.0,0.0,ham
2249,offs,0.0,8.3e-05,0.0,0.0,ham
2252,academyawards,0.0,8.3e-05,0.0,0.0,ham
2253,cloud,0.0,0.000165,0.0,0.0,ham
2254,trusting,0.0,8.3e-05,0.0,0.0,ham
2256,evenings,0.0,8.3e-05,0.0,0.0,ham
2257,paulbegala,0.0,8.3e-05,0.0,0.0,ham
2258,salt,0.0,0.000165,0.0,0.0,ham
2260,gabby,0.0,8.3e-05,0.0,0.0,ham
2261,routine,0.0,0.000165,0.0,0.0,ham
2262,ponytails,0.0,8.3e-05,0.0,0.0,ham
2265,producers,0.0,8.3e-05,0.0,0.0,ham
2267,occasional,0.0,8.3e-05,0.0,0.0,ham
2271,mikevardy,0.0,8.3e-05,0.0,0.0,ham
2272,tds,0.0,0.000165,0.0,0.0,ham
2273,control,0.0,0.000248,0.0,0.0,ham
2274,pieces,0.0,0.000248,0.0,0.0,ham
2275,unfair,0.0,8.3e-05,0.0,0.0,ham
2247,wanted,0.0,0.000248,0.0,0.0,ham
2244,yayfiona,0.0,8.3e-05,0.0,0.0,ham
2277,cite,0.0,0.000331,0.0,0.0,ham
2243,survey,0.0,8.3e-05,0.0,0.0,ham
2217,murmurs,0.0,0.000165,0.0,0.0,ham
2218,introductions,0.0,8.3e-05,0.0,0.0,ham
2219,direction,0.0,0.000165,0.0,0.0,ham
2220,childhood,0.0,0.000165,0.0,0.0,ham
2223,communism,0.0,8.3e-05,0.0,0.0,ham
2227,known,0.0,0.000165,0.0,0.0,ham
2228,sucess,0.0,8.3e-05,0.0,0.0,ham
2231,recommendation,0.0,0.000248,0.0,0.0,ham
2233,punch,0.0,0.000165,0.0,0.0,ham
2235,kaporcenter,0.0,8.3e-05,0.0,0.0,ham
2236,btw,0.0,8.3e-05,0.0,0.0,ham
2237,racism,0.0,8.3e-05,0.0,0.0,ham
2238,began,0.0,0.000165,0.0,0.0,ham
2239,radner,0.0,8.3e-05,0.0,0.0,ham
2240,probs,0.0,0.000165,0.0,0.0,ham
2241,remoteryan,0.0,0.000165,0.0,0.0,ham
2242,passing,0.0,0.000248,0.0,0.0,ham
2276,desktop,0.0,8.3e-05,0.0,0.0,ham
2278,curiousity,0.0,8.3e-05,0.0,0.0,ham
2339,ignoring,0.0,0.000165,0.0,0.0,ham
2310,plans,0.0,8.3e-05,0.0,0.0,ham
2313,temescal,0.0,0.000165,0.0,0.0,ham
2315,shd,0.0,8.3e-05,0.0,0.0,ham
2317,incentive,0.0,8.3e-05,0.0,0.0,ham
2318,producer,0.0,0.000165,0.0,0.0,ham
2320,hypocrisy,0.0,8.3e-05,0.0,0.0,ham
2322,lacrosse,0.0,8.3e-05,0.0,0.0,ham
2323,notoriety,0.0,8.3e-05,0.0,0.0,ham
2325,secure,0.0,0.000248,0.0,0.0,ham
2327,christie,0.0,8.3e-05,0.0,0.0,ham
2329,coached,0.0,8.3e-05,0.0,0.0,ham
2331,hating,0.0,8.3e-05,0.0,0.0,ham
2332,ignore,0.0,0.000248,0.0,0.0,ham
2334,lightness,0.0,8.3e-05,0.0,0.0,ham
2335,phyllis,0.0,8.3e-05,0.0,0.0,ham
2336,condescending,0.0,8.3e-05,0.0,0.0,ham
2337,jbrotherlove,0.0,0.000331,0.0,0.0,ham
2338,cooper,0.0,8.3e-05,0.0,0.0,ham
2312,shape,0.0,8.3e-05,0.0,0.0,ham
2309,polarized,0.0,8.3e-05,0.0,0.0,ham
2279,edgy,0.0,8.3e-05,0.0,0.0,ham
2308,jury,0.0,8.3e-05,0.0,0.0,ham
2280,practice,0.0,0.000165,0.0,0.0,ham
2281,dsm,0.0,0.000165,0.0,0.0,ham
2283,hopefully,0.0,8.3e-05,0.0,0.0,ham
2284,homelessnes,0.0,0.000165,0.0,0.0,ham
2285,checking,0.0,0.000165,0.0,0.0,ham
2286,secto,0.0,8.3e-05,0.0,0.0,ham
2287,iran,0.0,0.000165,0.0,0.0,ham
2288,political,0.0,0.000661,0.0,0.0,ham
2289,ftstweets,0.0,8.3e-05,0.0,0.0,ham
2291,jboxt,0.0,0.000165,0.0,0.0,ham
2293,firearms,0.0,8.3e-05,0.0,0.0,ham
2295,leaptransit,0.0,8.3e-05,0.0,0.0,ham
2299,debacle,0.0,8.3e-05,0.0,0.0,ham
2300,wits,0.0,8.3e-05,0.0,0.0,ham
2301,lesson,0.0,0.000165,0.0,0.0,ham
2302,attempts,0.0,8.3e-05,0.0,0.0,ham
2307,critical,0.0,0.000165,0.0,0.0,ham
2719,lounge,0.0,8.3e-05,0.0,0.0,ham
2949,surprised,0.0,0.000331,0.0,0.0,ham
2722,mediums,0.0,8.3e-05,0.0,0.0,ham
3609,myers,0.0,0.000165,0.0,0.0,ham
3591,killer,0.0,8.3e-05,0.0,0.0,ham
3594,ruthannharnisch,0.0,0.000331,0.0,0.0,ham
3595,lululemon,0.0,8.3e-05,0.0,0.0,ham
3596,humorist,0.0,8.3e-05,0.0,0.0,ham
3597,followernodad,0.0,8.3e-05,0.0,0.0,ham
3602,lexington,0.0,8.3e-05,0.0,0.0,ham
3605,prepping,0.0,0.000165,0.0,0.0,ham
3607,fallon,0.0,0.000165,0.0,0.0,ham
3608,janegrl,0.0,8.3e-05,0.0,0.0,ham
3610,price,0.0,0.000165,0.0,0.0,ham
3627,engaging,0.0,8.3e-05,0.0,0.0,ham
3612,angels,0.0,0.000165,0.0,0.0,ham
3613,restricting,0.0,8.3e-05,0.0,0.0,ham
3614,intent,0.0,0.000165,0.0,0.0,ham
3616,quince,0.0,8.3e-05,0.0,0.0,ham
3617,breath,0.0,0.000165,0.0,0.0,ham
3621,berkun,0.0,8.3e-05,0.0,0.0,ham
3623,journalists,0.0,0.000165,0.0,0.0,ham
3624,ialexabramovich,0.0,8.3e-05,0.0,0.0,ham
3625,thurman,0.0,0.000165,0.0,0.0,ham
3590,newyorktheater,0.0,8.3e-05,0.0,0.0,ham
3588,spirits,0.0,8.3e-05,0.0,0.0,ham
3587,advicetowriters,0.0,0.000165,0.0,0.0,ham
3586,capitalists,0.0,8.3e-05,0.0,0.0,ham
3554,employed,0.0,0.000331,0.0,0.0,ham
3556,santorum,0.0,8.3e-05,0.0,0.0,ham
3558,slack,0.0,8.3e-05,0.0,0.0,ham
3559,cyberselfish,0.0,0.000165,0.0,0.0,ham
3560,lopez,0.0,8.3e-05,0.0,0.0,ham
3561,javascript,0.0,0.000165,0.0,0.0,ham
3564,civ,0.0,0.000331,0.0,0.0,ham
3566,includes,0.0,0.000165,0.0,0.0,ham
3567,joyce,0.0,0.000661,0.0,0.0,ham
3570,yeknckpepx,0.0,8.3e-05,0.0,0.0,ham
3571,soaking,0.0,8.3e-05,0.0,0.0,ham
3573,honorary,0.0,8.3e-05,0.0,0.0,ham
3574,admin,0.0,8.3e-05,0.0,0.0,ham
3576,shadeattheoscars,0.0,8.3e-05,0.0,0.0,ham
3577,despite,0.0,8.3e-05,0.0,0.0,ham
3579,serious,0.0,0.000661,0.0,0.0,ham
3581,emboldening,0.0,8.3e-05,0.0,0.0,ham
3583,havent,0.0,8.3e-05,0.0,0.0,ham
3584,poverty,0.0,8.3e-05,0.0,0.0,ham
3626,internationalwomansday,0.0,8.3e-05,0.0,0.0,ham
3628,counseling,0.0,8.3e-05,0.0,0.0,ham
3382,certainly,0.0,0.000165,0.0,0.0,ham
3690,howdy,0.0,8.3e-05,0.0,0.0,ham
3676,closed,0.0,8.3e-05,0.0,0.0,ham
3677,legions,0.0,8.3e-05,0.0,0.0,ham
3679,extraordinary,0.0,8.3e-05,0.0,0.0,ham
3683,insidious,0.0,8.3e-05,0.0,0.0,ham
3684,worldstageto,0.0,8.3e-05,0.0,0.0,ham
3685,disappointment,0.0,8.3e-05,0.0,0.0,ham
3687,lorettalynch,0.0,8.3e-05,0.0,0.0,ham
3688,awareness,0.0,0.000165,0.0,0.0,ham
3689,sustained,0.0,8.3e-05,0.0,0.0,ham
3692,expelled,0.0,8.3e-05,0.0,0.0,ham
3629,purely,0.0,8.3e-05,0.0,0.0,ham
3693,responses,0.0,8.3e-05,0.0,0.0,ham
3694,addressing,0.0,0.000165,0.0,0.0,ham
3695,consent,0.0,0.000165,0.0,0.0,ham
3696,lasts,0.0,8.3e-05,0.0,0.0,ham
