,word,S_Prob,NS_Prob,Ratio,Info_Gain,label
1361,ford,0.000299,0.000331,0.903323,-0.03988797212056736,spam
1369,born,0.000299,0.000331,0.903323,-0.03988797212056736,spam
681,hour,0.000299,0.000331,0.903323,-0.03988797212056736,spam
1945,american,0.0008960000000000001,0.000992,0.903226,-0.03992581320104199,spam
2703,great,0.00209,0.002314,0.903198,-0.03993673555810556,spam
2470,lack,0.000597,0.000661,0.903177,-0.03994492707851125,spam
857,quality,0.001194,0.001322,0.903177,-0.03994492707851125,spam
2229,acker,0.000597,0.000661,0.903177,-0.03994492707851125,spam
2128,another,0.000597,0.000661,0.903177,-0.03994492707851125,spam
300,comedy,0.001194,0.001322,0.903177,-0.03994492707851125,spam
1960,friend,0.000597,0.000661,0.903177,-0.03994492707851125,spam
677,tea,0.0010949999999999998,0.00124,0.883065,-0.04769198111496475,spam
1122,age,0.004081,0.004628,0.881806,-0.048170372682126636,spam
1159,ers,0.007764,0.008844,0.877883,-0.0496560129614674,spam
979,two,0.000796,0.000909,0.8756879999999999,-0.05048394002325893,spam
2616,time,0.003285,0.0038020000000000003,0.8640190000000001,-0.05484508105124427,spam
1022,shows,0.0004980000000000001,0.000579,0.8601040000000001,-0.05629297473458928,spam
1301,must,0.0004980000000000001,0.000579,0.8601040000000001,-0.05629297473458928,spam
2031,days,0.0004980000000000001,0.000579,0.8601040000000001,-0.05629297473458928,spam
2521,number,0.0004980000000000001,0.000579,0.8601040000000001,-0.05629297473458928,spam
810,full,0.0004980000000000001,0.000579,0.8601040000000001,-0.05629297473458928,spam
3069,since,0.0004980000000000001,0.000579,0.8601040000000001,-0.05629297473458928,spam
1943,suit,0.0004980000000000001,0.000579,0.8601040000000001,-0.05629297473458928,spam
2513,ration,0.0004980000000000001,0.000579,0.8601040000000001,-0.05629297473458928,spam
1550,pop,0.0004980000000000001,0.000579,0.8601040000000001,-0.05629297473458928,spam
649,super,0.0004980000000000001,0.000579,0.8601040000000001,-0.05629297473458928,spam
1343,wal,0.000995,0.001157,0.8599829999999999,-0.056337601337423174,spam
2858,years,0.000995,0.001157,0.8599829999999999,-0.056337601337423174,spam
1074,fran,0.001194,0.001405,0.849822,-0.06005864603461478,spam
2277,help,0.001194,0.001405,0.849822,-0.06005864603461478,spam
987,abe,0.000697,0.0008269999999999999,0.8428049999999999,-0.06259756859680103,spam
3302,kill,0.000697,0.0008269999999999999,0.8428049999999999,-0.06259756859680103,spam
2793,doc,0.000697,0.0008269999999999999,0.8428049999999999,-0.06259756859680103,spam
3149,media,0.000697,0.0008269999999999999,0.8428049999999999,-0.06259756859680103,spam
2602,nje,0.0001,0.002066,0.048402999999999995,-0.06365612703650203,spam
2499,war,0.002886,0.003471,0.831461,-0.06664834788403579,spam
2580,equality,0.0010949999999999998,0.001322,0.82829,-0.06776868489161843,spam
3035,inv,0.0010949999999999998,0.001322,0.82829,-0.06776868489161843,spam
2471,year,0.001294,0.00157,0.824204,-0.06920452136999725,spam
2783,last,0.001294,0.00157,0.824204,-0.06920452136999725,spam
2512,hit,0.001294,0.00157,0.824204,-0.06920452136999725,spam
2392,gen,0.002588,0.003141,0.823941,-0.06929663972413543,spam
74,eric,0.001593,0.001984,0.8029229999999999,-0.0765395193099409,spam
2728,bar,0.001194,0.0014880000000000002,0.802419,-0.07671029066175074,spam
1798,tweeted,0.000199,0.000248,0.802419,-0.07671029066175074,spam
968,worse,0.000199,0.000248,0.802419,-0.07671029066175074,spam
426,stories,0.000199,0.000248,0.802419,-0.07671029066175074,spam
1664,least,0.000199,0.000248,0.802419,-0.07671029066175074,spam
874,children,0.000199,0.000248,0.802419,-0.07671029066175074,spam
960,square,0.000199,0.000248,0.802419,-0.07671029066175074,spam
619,rule,0.000199,0.000248,0.802419,-0.07671029066175074,spam
2945,queer,0.000398,0.000496,0.802419,-0.07671029066175074,spam
2709,deep,0.000199,0.000248,0.802419,-0.07671029066175074,spam
767,bibi,0.000199,0.000248,0.802419,-0.07671029066175074,spam
2123,damn,0.000199,0.000248,0.802419,-0.07671029066175074,spam
1234,single,0.000199,0.000248,0.802419,-0.07671029066175074,spam
541,thinking,0.000398,0.000496,0.802419,-0.07671029066175074,spam
2434,employees,0.000199,0.000248,0.802419,-0.07671029066175074,spam
3046,top,0.000398,0.000496,0.802419,-0.07671029066175074,spam
1724,emilynussbaum,0.000597,0.0007440000000000001,0.802419,-0.07671029066175074,spam
2397,proud,0.000199,0.000248,0.802419,-0.07671029066175074,spam
2540,rabbi,0.000199,0.000248,0.802419,-0.07671029066175074,spam
153,couple,0.000199,0.000248,0.802419,-0.07671029066175074,spam
308,girls,0.000199,0.000248,0.802419,-0.07671029066175074,spam
1364,follow,0.000398,0.000496,0.802419,-0.07671029066175074,spam
2894,driver,0.000199,0.000248,0.802419,-0.07671029066175074,spam
3107,gotten,0.000199,0.000248,0.802419,-0.07671029066175074,spam
2834,tip,0.000199,0.000248,0.802419,-0.07671029066175074,spam
1841,internet,0.000199,0.000248,0.802419,-0.07671029066175074,spam
817,mater,0.000199,0.000248,0.802419,-0.07671029066175074,spam
313,winery,0.000199,0.000248,0.802419,-0.07671029066175074,spam
1514,ads,0.000398,0.000496,0.802419,-0.07671029066175074,spam
2884,shut,0.000199,0.000248,0.802419,-0.07671029066175074,spam
1818,yale,0.000199,0.000248,0.802419,-0.07671029066175074,spam
2352,goes,0.000199,0.000248,0.802419,-0.07671029066175074,spam
1413,books,0.000199,0.000248,0.802419,-0.07671029066175074,spam
973,freedom,0.000199,0.000248,0.802419,-0.07671029066175074,spam
1219,eat,0.006370000000000001,0.008017,0.794562,-0.07935466209340818,spam
580,son,0.0031850000000000003,0.00405,0.78642,-0.08205934893615921,spam
813,come,0.002588,0.0033060000000000003,0.7828189999999999,-0.08324390940256891,spam
1503,win,0.001991,0.002562,0.777127,-0.08510162501579382,spam
2838,read,0.0024879999999999998,0.0032229999999999997,0.7719520000000001,-0.08677489525827936,spam
1569,stand,0.000697,0.000909,0.766777,-0.0884330988064935,spam
1681,long,0.000697,0.000909,0.766777,-0.0884330988064935,spam
2898,ars,0.00428,0.00562,0.761566,-0.09008751041590422,spam
1917,male,0.001194,0.00157,0.76051,-0.09042089044959638,spam
2912,america,0.001194,0.00157,0.76051,-0.09042089044959638,spam
1779,led,0.0016920000000000001,0.002232,0.758065,-0.09119033328089583,spam
1840,fuck,0.0004980000000000001,0.000661,0.753404,-0.09264765572061212,spam
3262,listen,0.0004980000000000001,0.000661,0.753404,-0.09264765572061212,spam
375,mel,0.001493,0.001984,0.75252,-0.09292263940477513,spam
1993,fun,0.001493,0.001984,0.75252,-0.09292263940477513,spam
2424,use,0.002588,0.003471,0.745606,-0.09505776063490633,spam
2723,jewish,0.001294,0.001736,0.745392,-0.09512340332567458,spam
794,got,0.001294,0.001736,0.745392,-0.09512340332567458,spam
2451,pretty,0.0001,0.001074,0.09311,-0.09599675202577564,spam
299,said,0.0001,0.001074,0.09311,-0.09599675202577564,spam
655,word,0.0001,0.001074,0.09311,-0.09599675202577564,spam
828,talking,0.0001,0.001074,0.09311,-0.09599675202577564,spam
3347,feel,0.000199,0.002066,0.096321,-0.09788901121941744,spam
1129,big,0.0010949999999999998,0.0014880000000000002,0.735887,-0.09801195734955563,spam
3028,ppl,0.0010949999999999998,0.0014880000000000002,0.735887,-0.09801195734955563,spam
1358,per,0.00428,0.005868,0.72938,-0.0999587204873539,spam
2226,possible,0.000299,0.000413,0.723971,-0.10155780477941846,spam
480,napa,0.000299,0.000413,0.723971,-0.10155780477941846,spam
587,silicon,0.000299,0.000413,0.723971,-0.10155780477941846,spam
768,democracy,0.000299,0.000413,0.723971,-0.10155780477941846,spam
2334,guess,0.000299,0.000413,0.723971,-0.10155780477941846,spam
1212,front,0.000299,0.000413,0.723971,-0.10155780477941846,spam
3100,daily,0.000299,0.000413,0.723971,-0.10155780477941846,spam
21,walk,0.000299,0.000413,0.723971,-0.10155780477941846,spam
1712,photo,0.000299,0.000413,0.723971,-0.10155780477941846,spam
33,meryl,0.000299,0.000413,0.723971,-0.10155780477941846,spam
3230,cosby,0.000299,0.000413,0.723971,-0.10155780477941846,spam
3220,threat,0.000299,0.000413,0.723971,-0.10155780477941846,spam
2962,nyc,0.000299,0.000413,0.723971,-0.10155780477941846,spam
1710,service,0.000299,0.000413,0.723971,-0.10155780477941846,spam
2947,watch,0.001194,0.0016530000000000002,0.7223229999999999,-0.10204152734915256,spam
1950,moment,0.000597,0.0008269999999999999,0.7218859999999999,-0.10216952225732437,spam
1511,white,0.000597,0.0008269999999999999,0.7218859999999999,-0.10216952225732437,spam
1932,francisco,0.000597,0.0008269999999999999,0.7218859999999999,-0.10216952225732437,spam
1835,gay,0.001294,0.001818,0.711771,-0.10509989989017676,spam
324,pao,0.001294,0.001818,0.711771,-0.10509989989017676,spam
3292,already,0.0001,0.000909,0.11001099999999998,-0.10545257183490356,spam
3017,account,0.0001,0.000909,0.11001099999999998,-0.10545257183490356,spam
3113,gender,0.000995,0.001405,0.7081850000000001,-0.1061238424277495,spam
2393,man,0.004778,0.006776999999999999,0.705032,-0.10701763273050156,spam
343,david,0.000697,0.000992,0.702621,-0.10769695581113993,spam
970,short,0.0001,0.0008269999999999999,0.120919,-0.11094384188270576,spam
1575,joke,0.0001,0.0008269999999999999,0.120919,-0.11094384188270576,spam
2790,min,0.00428,0.0061990000000000005,0.690434,-0.11107552381640114,spam
3168,write,0.000796,0.001157,0.687986,-0.11174296079298802,spam
1942,ban,0.000796,0.001157,0.687986,-0.11174296079298802,spam
259,girl,0.000796,0.001157,0.687986,-0.11174296079298802,spam
1179,matt,0.001194,0.001736,0.6877880000000001,-0.11179677948631066,spam
151,writing,0.000398,0.000579,0.687392,-0.11190434260131084,spam
191,lesbian,0.000398,0.000579,0.687392,-0.11190434260131084,spam
208,michellequinn,0.000398,0.000579,0.687392,-0.11190434260131084,spam
2535,anil,0.000398,0.000579,0.687392,-0.11190434260131084,spam
1753,semitic,0.000398,0.000579,0.687392,-0.11190434260131084,spam
888,hey,0.000398,0.000579,0.687392,-0.11190434260131084,spam
995,anildash,0.000398,0.000579,0.687392,-0.11190434260131084,spam
358,went,0.000398,0.000579,0.687392,-0.11190434260131084,spam
100,nee,0.0016920000000000001,0.00248,0.682258,-0.11328987094813554,spam
2837,net,0.0008960000000000001,0.001322,0.677761,-0.11448970953949522,spam
2387,cars,0.001393,0.002066,0.67425,-0.11541747100701676,spam
2886,writer,0.0004980000000000001,0.0007440000000000001,0.669355,-0.11669768550187537,spam
374,huge,0.0004980000000000001,0.0007440000000000001,0.669355,-0.11669768550187537,spam
2101,movie,0.0004980000000000001,0.0007440000000000001,0.669355,-0.11669768550187537,spam
2873,member,0.0004980000000000001,0.0007440000000000001,0.669355,-0.11669768550187537,spam
2630,apple,0.0004980000000000001,0.0007440000000000001,0.669355,-0.11669768550187537,spam
3338,sexual,0.0004980000000000001,0.0007440000000000001,0.669355,-0.11669768550187537,spam
760,start,0.000995,0.0014880000000000002,0.668683,-0.11687222602106563,spam
1748,expect,0.0001,0.0007440000000000001,0.134409,-0.11714707390970415,spam
1240,asked,0.0001,0.0007440000000000001,0.134409,-0.11714707390970415,spam
2409,experience,0.0001,0.0007440000000000001,0.134409,-0.11714707390970415,spam
2631,politics,0.0001,0.0007440000000000001,0.134409,-0.11714707390970415,spam
2942,dude,0.0001,0.0007440000000000001,0.134409,-0.11714707390970415,spam
3297,talk,0.001593,0.002397,0.6645810000000001,-0.11793128019149282,spam
2112,pro,0.003882,0.005868,0.661554,-0.11870574373065418,spam
2238,art,0.0045780000000000005,0.006943,0.659369,-0.11926104354266953,spam
1176,act,0.002389,0.0036369999999999996,0.65686,-0.11989480609990792,spam
1559,chris,0.000597,0.000909,0.656766,-0.11991846930473095,spam
1743,rise,0.000597,0.000909,0.656766,-0.11991846930473095,spam
577,care,0.000199,0.001405,0.14163699999999999,-0.1202247829896906,spam
2861,star,0.001294,0.001984,0.6522180000000001,-0.12105636958385818,spam
2496,tonight,0.000697,0.001074,0.648976,-0.12185910852412453,spam
1650,end,0.0036829999999999996,0.005703,0.6458,-0.12263868532811795,spam
1539,give,0.000199,0.001322,0.15053,-0.1237924005326321,spam
3339,casey,0.0001,0.000661,0.151286,-0.12408496777652105,spam
1689,saying,0.0001,0.000661,0.151286,-0.12408496777652105,spam
781,reading,0.0001,0.000661,0.151286,-0.12408496777652105,spam
378,forward,0.0001,0.000661,0.151286,-0.12408496777652105,spam
97,amazing,0.0001,0.000661,0.151286,-0.12408496777652105,spam
1335,body,0.0001,0.000661,0.151286,-0.12408496777652105,spam
2358,advice,0.0001,0.000661,0.151286,-0.12408496777652105,spam
617,til,0.000995,0.00157,0.633758,-0.12553259530707986,spam
573,everyone,0.000199,0.00124,0.160484,-0.12751549256902056,spam
1415,seems,0.000199,0.00124,0.160484,-0.12751549256902056,spam
812,ellen,0.001393,0.002232,0.624104,-0.1277809464510461,spam
2585,wish,0.001493,0.002397,0.622862,-0.1280655122819845,spam
1694,sara,0.0016920000000000001,0.002727,0.620462,-0.1286123487623668,spam
628,really,0.000398,0.002314,0.171997,-0.1314881165893256,spam
2747,problem,0.000299,0.001736,0.172235,-0.13156662905468536,spam
550,making,0.000299,0.001736,0.172235,-0.13156662905468536,spam
60,normmacdonald,0.0001,0.000579,0.17271199999999998,-0.1317235540792096,spam
271,biz,0.0001,0.000579,0.17271199999999998,-0.1317235540792096,spam
2092,speech,0.0001,0.000579,0.17271199999999998,-0.1317235540792096,spam
2608,large,0.0001,0.000579,0.17271199999999998,-0.1317235540792096,spam
167,god,0.0001,0.000579,0.17271199999999998,-0.1317235540792096,spam
2836,statement,0.0001,0.000579,0.17271199999999998,-0.1317235540792096,spam
14,critique,0.0001,0.000579,0.17271199999999998,-0.1317235540792096,spam
2371,bruce,0.0001,0.000579,0.17271199999999998,-0.1317235540792096,spam
3212,bless,0.0001,0.000165,0.606061,-0.13180836562846365,spam
96,economy,0.0001,0.000165,0.606061,-0.13180836562846365,spam
611,netanyahu,0.0001,0.000165,0.606061,-0.13180836562846365,spam
3188,neighborhood,0.0001,0.000165,0.606061,-0.13180836562846365,spam
3298,investigator,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2389,deceased,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2721,data,0.0001,0.000165,0.606061,-0.13180836562846365,spam
24,confident,0.0001,0.000165,0.606061,-0.13180836562846365,spam
32,dangerous,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2417,meaningful,0.0001,0.000165,0.606061,-0.13180836562846365,spam
45,user,0.0001,0.000165,0.606061,-0.13180836562846365,spam
3280,representation,0.0001,0.000165,0.606061,-0.13180836562846365,spam
380,desperate,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2735,tax,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2745,audio,0.0001,0.000165,0.606061,-0.13180836562846365,spam
623,somehow,0.0001,0.000165,0.606061,-0.13180836562846365,spam
3234,stores,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2406,developer,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2399,transit,0.0001,0.000165,0.606061,-0.13180836562846365,spam
3233,makers,0.0001,0.000165,0.606061,-0.13180836562846365,spam
3324,bart,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2619,inside,0.0001,0.000165,0.606061,-0.13180836562846365,spam
444,worry,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2522,illus,0.0001,0.000165,0.606061,-0.13180836562846365,spam
3000,workshop,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2997,apparently,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2990,guessing,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2964,tesla,0.0001,0.000165,0.606061,-0.13180836562846365,spam
517,taping,0.0001,0.000165,0.606061,-0.13180836562846365,spam
514,missed,0.0001,0.000165,0.606061,-0.13180836562846365,spam
509,chrisgeidner,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2635,possibility,0.0001,0.000165,0.606061,-0.13180836562846365,spam
222,goal,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2328,meal,0.0001,0.000165,0.606061,-0.13180836562846365,spam
233,hosted,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2944,moving,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2581,pov,0.0001,0.000165,0.606061,-0.13180836562846365,spam
486,organizing,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2597,cameronesposito,0.0001,0.000165,0.606061,-0.13180836562846365,spam
464,threatening,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2923,along,0.0001,0.000165,0.606061,-0.13180836562846365,spam
3010,hello,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2830,lenovo,0.0001,0.000165,0.606061,-0.13180836562846365,spam
105,diverse,0.0001,0.000165,0.606061,-0.13180836562846365,spam
392,blacklivesmatter,0.0001,0.000165,0.606061,-0.13180836562846365,spam
579,interviewing,0.0001,0.000165,0.606061,-0.13180836562846365,spam
117,reach,0.0001,0.000165,0.606061,-0.13180836562846365,spam
3130,sxsw,0.0001,0.000165,0.606061,-0.13180836562846365,spam
578,costs,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2770,dating,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2796,popular,0.0001,0.000165,0.606061,-0.13180836562846365,spam
3098,double,0.0001,0.000165,0.606061,-0.13180836562846365,spam
350,theatre,0.0001,0.000165,0.606061,-0.13180836562846365,spam
287,cue,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2475,responsibility,0.0001,0.000165,0.606061,-0.13180836562846365,spam
546,placement,0.0001,0.000165,0.606061,-0.13180836562846365,spam
160,facing,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2826,moved,0.0001,0.000165,0.606061,-0.13180836562846365,spam
3052,showing,0.0001,0.000165,0.606061,-0.13180836562846365,spam
3042,stake,0.0001,0.000165,0.606061,-0.13180836562846365,spam
3029,waiting,0.0001,0.000165,0.606061,-0.13180836562846365,spam
3024,candidate,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2805,harassment,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1291,discussion,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2099,swish,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2004,dates,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1078,turned,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1482,successful,0.0001,0.000165,0.606061,-0.13180836562846365,spam
837,organized,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2208,billionaires,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1604,comes,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1755,congratulations,0.0001,0.000165,0.606061,-0.13180836562846365,spam
730,residence,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1054,reflects,0.0001,0.000165,0.606061,-0.13180836562846365,spam
729,neck,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1353,alice,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2223,fact,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1998,numbers,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1995,currently,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1934,missing,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1493,similar,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1673,ryanghinds,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1578,capitalism,0.0001,0.000165,0.606061,-0.13180836562846365,spam
965,dooce,0.0001,0.000165,0.606061,-0.13180836562846365,spam
758,yrs,0.0001,0.000165,0.606061,-0.13180836562846365,spam
822,dying,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1565,meeting,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1387,soul,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1858,digital,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1052,queers,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1228,bmw,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2127,sean,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1780,liberation,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1531,jobs,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1526,revolution,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2053,ashedryden,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1513,rape,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1762,massive,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2082,ssy,0.0001,0.000165,0.606061,-0.13180836562846365,spam
998,totally,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2260,harold,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1302,knowing,0.0001,0.000165,0.606061,-0.13180836562846365,spam
906,ericajoy,0.0001,0.000165,0.606061,-0.13180836562846365,spam
901,mye,0.0001,0.000165,0.606061,-0.13180836562846365,spam
806,schlomo,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1195,journalist,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1113,kevinlferguson,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2103,filmmakinglabs,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1958,carrie,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1271,sarahkendzior,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1788,rgay,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1056,across,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1019,burstofbeaden,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1103,raised,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1004,adamslisa,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1265,conversations,0.0001,0.000165,0.606061,-0.13180836562846365,spam
697,liberal,0.0001,0.000165,0.606061,-0.13180836562846365,spam
999,spot,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2248,beginning,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1806,dancing,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1977,thus,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1976,lyft,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1971,ramis,0.0001,0.000165,0.606061,-0.13180836562846365,spam
2142,opt,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1332,orientation,0.0001,0.000165,0.606061,-0.13180836562846365,spam
696,pesach,0.0001,0.000165,0.606061,-0.13180836562846365,spam
1745,feminism,0.000299,0.000496,0.602823,-0.1325066357839969,spam
40,child,0.000299,0.000496,0.602823,-0.1325066357839969,spam
2593,happy,0.000299,0.000496,0.602823,-0.1325066357839969,spam
388,anh,0.000299,0.000496,0.602823,-0.1325066357839969,spam
1713,bay,0.000299,0.000496,0.602823,-0.1325066357839969,spam
2360,run,0.000299,0.000496,0.602823,-0.1325066357839969,spam
2492,agree,0.000697,0.001157,0.60242,-0.13259301443966276,spam
1018,lead,0.000697,0.001157,0.60242,-0.13259301443966276,spam
2928,rivers,0.0004980000000000001,0.0008269999999999999,0.6021770000000001,-0.1326450422609732,spam
210,early,0.0004980000000000001,0.0008269999999999999,0.6021770000000001,-0.1326450422609732,spam
3283,pass,0.0004980000000000001,0.0008269999999999999,0.6021770000000001,-0.1326450422609732,spam
2202,city,0.0004980000000000001,0.0008269999999999999,0.6021770000000001,-0.1326450422609732,spam
2072,mind,0.0004980000000000001,0.0008269999999999999,0.6021770000000001,-0.1326450422609732,spam
1964,capital,0.0004980000000000001,0.0008269999999999999,0.6021770000000001,-0.1326450422609732,spam
3048,break,0.0004980000000000001,0.0008269999999999999,0.6021770000000001,-0.1326450422609732,spam
177,seen,0.0004980000000000001,0.0008269999999999999,0.6021770000000001,-0.1326450422609732,spam
2516,lena,0.0008960000000000001,0.0014880000000000002,0.602151,-0.13265060650198796,spam
218,app,0.002986,0.004959000000000001,0.6021380000000001,-0.13265338843966265,spam
984,oakland,0.000398,0.000661,0.602118,-0.13265766810576282,spam
2561,getting,0.000398,0.000661,0.602118,-0.13265766810576282,spam
2592,works,0.000398,0.000661,0.602118,-0.13265766810576282,spam
277,power,0.000398,0.000661,0.602118,-0.13265766810576282,spam
2058,lou,0.000398,0.000661,0.602118,-0.13265766810576282,spam
3033,ura,0.000796,0.001322,0.602118,-0.13265766810576282,spam
1284,makes,0.000398,0.000661,0.602118,-0.13265766810576282,spam
2285,says,0.000398,0.000661,0.602118,-0.13265766810576282,spam
929,race,0.000398,0.000661,0.602118,-0.13265766810576282,spam
2509,mine,0.000398,0.000661,0.602118,-0.13265766810576282,spam
1229,well,0.000597,0.000992,0.601815,-0.13272246974627006,spam
1251,film,0.000597,0.000992,0.601815,-0.13272246974627006,spam
2870,name,0.000597,0.000992,0.601815,-0.13272246974627006,spam
220,living,0.000199,0.000331,0.601208,-0.13285208755403324,spam
824,theo,0.000199,0.000331,0.601208,-0.13285208755403324,spam
371,future,0.000199,0.000331,0.601208,-0.13285208755403324,spam
2596,bigger,0.000199,0.000331,0.601208,-0.13285208755403324,spam
2618,debs,0.000199,0.000331,0.601208,-0.13285208755403324,spam
3023,include,0.000199,0.000331,0.601208,-0.13285208755403324,spam
386,stop,0.000199,0.000331,0.601208,-0.13285208755403324,spam
1488,brother,0.000199,0.000331,0.601208,-0.13285208755403324,spam
1555,jena,0.000199,0.000331,0.601208,-0.13285208755403324,spam
892,wonderful,0.000199,0.000331,0.601208,-0.13285208755403324,spam
1053,current,0.000199,0.000331,0.601208,-0.13285208755403324,spam
2725,sherman,0.000199,0.000331,0.601208,-0.13285208755403324,spam
734,stc,0.000199,0.000331,0.601208,-0.13285208755403324,spam
1256,tour,0.000199,0.000331,0.601208,-0.13285208755403324,spam
119,connected,0.000199,0.000331,0.601208,-0.13285208755403324,spam
333,glasses,0.000199,0.000331,0.601208,-0.13285208755403324,spam
2448,vey,0.000199,0.000331,0.601208,-0.13285208755403324,spam
996,smart,0.000199,0.000331,0.601208,-0.13285208755403324,spam
1419,custom,0.000199,0.000331,0.601208,-0.13285208755403324,spam
1427,monteiro,0.000199,0.000331,0.601208,-0.13285208755403324,spam
521,spend,0.000199,0.000331,0.601208,-0.13285208755403324,spam
736,conflict,0.000199,0.000331,0.601208,-0.13285208755403324,spam
2289,finally,0.000199,0.000331,0.601208,-0.13285208755403324,spam
1763,fem,0.001294,0.002232,0.579749,-0.1372613684843777,spam
1327,way,0.002389,0.0041329999999999995,0.57803,-0.1375998223852118,spam
2426,would,0.000597,0.003058,0.195226,-0.13850549555420413,spam
142,ways,0.000796,0.001405,0.5665479999999999,-0.13980324799188792,spam
2696,take,0.000398,0.001984,0.200605,-0.13995373255179455,spam
2991,patricia,0.000398,0.001984,0.200605,-0.13995373255179455,spam
1402,real,0.000796,0.003967,0.200655,-0.13996689803409798,spam
2145,public,0.000299,0.0014880000000000002,0.200941,-0.14004210063928935,spam
1772,sandyanne,0.0001,0.000496,0.20161300000000001,-0.14021810521370984,spam
459,jenner,0.0001,0.000496,0.20161300000000001,-0.14021810521370984,spam
3125,wants,0.0001,0.000496,0.20161300000000001,-0.14021810521370984,spam
1105,entire,0.0001,0.000496,0.20161300000000001,-0.14021810521370984,spam
2760,hillary,0.0001,0.000496,0.20161300000000001,-0.14021810521370984,spam
547,close,0.0001,0.000496,0.20161300000000001,-0.14021810521370984,spam
919,documentally,0.0001,0.000496,0.20161300000000001,-0.14021810521370984,spam
2237,music,0.0001,0.000496,0.20161300000000001,-0.14021810521370984,spam
1524,community,0.0001,0.000496,0.20161300000000001,-0.14021810521370984,spam
2987,yesterday,0.0001,0.000496,0.20161300000000001,-0.14021810521370984,spam
423,helping,0.0001,0.000496,0.20161300000000001,-0.14021810521370984,spam
